학교ID,개방ID,시도명,시도교육청명,학교명,설립일자,소재지지번주소,소재지도로명주소,위도,경도,시군구별,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2009_해당지역예측학생수,2010_해당지역예측학생수,2011_해당지역예측학생수,2012_해당지역예측학생수,2013_해당지역예측학생수,2014_해당지역예측학생수,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,상관계수,2024_예측학생수,2025_예측학생수,2026_예측학생수,2027_예측학생수,2028_예측학생수,2029_예측학생수,2030_예측학생수
B000002357,3751737236,서울,서울특별시교육청,서울사근초등학교,1967-11-13,서울특별시 성동구 사근동 291-5,서울특별시 성동구 사근동11길 16,37.562685,127.047545,서울특별시 성동구,432.0,386.0,347.0,304.0,277.0,265.0,259.0,215.0,207.0,199.0,199.0,176.0,168.0,173.0,162.0,26980,25979,25168,24025,22599,22055,21510,20469,19670,19078,18454,17530,16812,16742,16387,16073,15584,14937,14228,13308,12467,11488,0.9774548677051478,138.09798877482766,126.626763807142,111.44908987239225,94.81698659613627,73.2351318512062,53.506501589808096,30.54059311667052
B000002000,3753162026,서울,서울특별시교육청,서울대동초등학교,1980-10-02,서울특별시 영등포구 대림동 702,서울특별시 영등포구 대림로21길 6,37.49370503,126.9001194,서울특별시 영등포구,968.0,824.0,739.0,620.0,555.0,519.0,507.0,507.0,487.0,446.0,445.0,409.0,385.0,339.0,349.0,33594,31995,30559,29193,27715,27483,27344,26866,26613,26332,25856,24408,23435,22927,21921,20676,19324,18509,17325,16116,15096,14454,0.9698105554469173,199.53491875000748,127.70132859225816,84.39927535367428,21.491752611976835,-42.74405397139503,-96.93803471170872,-131.04836376590617
B000002218,3790974736,서울,서울특별시교육청,서울신정초등학교,1949-10-01,서울특별시 강서구 화곡동 869-42,서울특별시 강서구 곰달래로31가길 27,37.53207171,126.8523579,서울특별시 강서구,2815.0,2682.0,2574.0,2392.0,2229.0,2138.0,2055.0,1905.0,1843.0,1846.0,1773.0,1696.0,1500.0,1408.0,1321.0,39472,37711,36486,35321,33780,33876,34409,34469,34501,34886,35162,34291,33736,33808,33544,32591,30976,29593,27514,24708,22117,19952,0.8073145809948382,1470.1442340007889,1111.5028878578714,804.3815369503445,342.70020033664514,-280.4252592776129,-855.8058957211415,-1336.5851616031332
B000002369,3799149036,서울,서울특별시교육청,서울광장초등학교,1946-11-10,서울특별시 광진구 광장동 389-1,서울특별시 광진구 광장로1길 27,37.54854922,127.1017999,서울특별시 광진구,423.0,430.0,399.0,383.0,344.0,345.0,347.0,342.0,333.0,332.0,330.0,319.0,296.0,317.0,319.0,33265,31071,28661,26257,24091,23025,22303,21322,20780,20567,20320,19596,19128,18821,18222,17385,16263,15230,13751,12284,10795,9679,0.9722323074228635,302.363648286183,292.99515059024816,284.3697868470211,272.0204035205615,259.77121803042206,247.338336507029,238.0199377292542
B000002065,3810006618,서울,서울특별시교육청,서울한천초등학교,1984-05-07,서울특별시 노원구 월계동 3-7,서울특별시 노원구 마들로 45,37.62070936,127.0692435,서울특별시 노원구,1424.0,1355.0,1322.0,1287.0,1174.0,1092.0,1070.0,1011.0,948.0,919.0,915.0,887.0,849.0,829.0,806.0,47223,46546,45758,43601,40458,38546,37234,35396,34029,33359,32788,31224,30218,29502,28380,26811,24366,22302,19839,17602,15672,14269,0.9965948833788498,734.3592295688464,656.030694123949,589.9079549999129,511.0027677603292,439.3377641651409,377.5078772904366,332.5610735157164
B000002199,3819004356,서울,서울특별시교육청,서울강신초등학교,1985-04-19,서울특별시 양천구 신월동 6-7,서울특별시 양천구 월정로 280,37.54209971,126.8295837,서울특별시 양천구,1177.0,1159.0,1116.0,1056.0,998.0,974.0,955.0,999.0,952.0,940.0,932.0,860.0,820.0,774.0,742.0,31802,30036,28522,26944,25708,25342,25065,24469,23991,23794,23543,22604,22021,21874,21530,20679,19197,17872,16220,14521,12869,11442,0.9558250192912819,781.0346447393096,720.515291213435,666.4072322243771,598.9457126395291,529.5648883207296,462.10336873588153,403.83001011143955
B000002314,3819063365,서울,서울특별시교육청,서울영화초등학교,1962-09-03,서울특별시 동작구 대방동 13-2,서울특별시 동작구 등용로8길 3,37.50890811,126.9329735,서울특별시 동작구,1077.0,1013.0,920.0,866.0,740.0,661.0,619.0,555.0,510.0,493.0,487.0,490.0,481.0,436.0,421.0,34223,31736,29933,28183,26646,25895,25648,25158,24428,24117,23799,23151,22872,22686,22024,21001,19535,18050,16329,14517,13029,11910,0.9821716525097663,346.50691642900665,257.72430146787383,167.79102505772244,63.56532222817975,-46.171443330873785,-136.28640312771256,-204.05430636202868
B000002208,3839508771,서울,서울특별시교육청,서울강월초등학교,1988-05-06,서울특별시 양천구 신월동 987-3,서울특별시 양천구 신월로 97,37.51634172,126.8334319,서울특별시 양천구,1504.0,1400.0,1264.0,1130.0,1023.0,963.0,926.0,871.0,837.0,783.0,781.0,732.0,633.0,565.0,479.0,31802,30036,28522,26944,25708,25342,25065,24469,23991,23794,23543,22604,22021,21874,21530,20679,19197,17872,16220,14521,12869,11442,0.9907559347798037,493.9802444631548,350.74610838227113,222.68589899821518,63.021396430320465,-101.1856192251596,-260.8501217930543,-398.7685510693168
B000002334,3859527170,서울,서울특별시교육청,서울청룡초등학교,1985-10-18,서울특별시 관악구 봉천동 390-3,서울특별시 관악구 관악로5길 61,37.47672527,126.951206,서울특별시 관악구,727.0,657.0,668.0,634.0,574.0,562.0,540.0,517.0,493.0,484.0,472.0,431.0,401.0,374.0,355.0,42701,40010,37847,35987,33878,33229,32889,32017,31089,30570,29908,28345,27110,26234,25057,23259,21245,19350,17184,14931,12985,11543,0.9875892772679262,324.31443094864744,280.1729452831353,238.63962088584356,191.1667023399154,141.78697681638067,99.13586901842308,67.53109129763433
B000002193,3864604055,서울,서울특별시교육청,서울신서초등학교,1987-10-22,서울특별시 양천구 신정동 312-1,서울특별시 양천구 목동서로10길 35,37.52055887,126.8623309,서울특별시 양천구,1618.0,1596.0,1491.0,1359.0,1266.0,1184.0,1155.0,1112.0,1115.0,1135.0,1149.0,1181.0,1198.0,1143.0,1089.0,31802,30036,28522,26944,25708,25342,25065,24469,23991,23794,23543,22604,22021,21874,21530,20679,19197,17872,16220,14521,12869,11442,0.9222015254097939,1011.1913578277326,931.1215976802603,859.534261516022,770.2797110682321,678.4858362432957,589.2312857955059,512.1330754510773
B000001970,3898346245,서울,서울특별시교육청,서울구일초등학교,1987-10-22,서울특별시 구로구 구로동 685-221,서울특별시 구로구 구일로 68,37.49319187,126.8734727,서울특별시 구로구,1586.0,1464.0,1385.0,1306.0,1246.0,1244.0,1301.0,1323.0,1327.0,1337.0,1282.0,1262.0,1157.0,1105.0,1078.0,31972,30873,30358,29474,28301,28073,28242,28206,28324,28559,28796,28250,27646,27343,26309,24815,22537,20529,18519,16491,14812,13610,0.9367240042580814,964.6795175104589,772.5984439105614,603.283783775094,433.80048353989014,262.79942240705736,121.22605867824791,19.873358736598448
B000002018,3962323904,서울,서울특별시교육청,서울신학초등학교,1988-05-04,서울특별시 도봉구 방학동 460-5,서울특별시 도봉구 방학로 247-21,37.66122045,127.0257213,서울특별시 도봉구,1000.0,891.0,817.0,762.0,672.0,624.0,591.0,569.0,534.0,501.0,481.0,446.0,428.0,409.0,397.0,27569,25485,24085,22556,20920,20184,19657,19185,18772,18640,18608,17841,17359,16810,15901,14802,13426,12379,11044,9699,8542,7607,0.993213363134954,307.00120611348075,230.77831354501598,172.7802259584006,98.82850969466483,24.322847990751143,-39.76863943781984,-91.56253809444382
B000002014,3963143050,서울,서울특별시교육청,서울대길초등학교,1983-09-14,서울특별시 영등포구 신길동 4482,서울특별시 영등포구 대방천로 206,37.498112,126.9131739,서울특별시 영등포구,1150.0,1075.0,1000.0,898.0,803.0,785.0,735.0,661.0,636.0,615.0,601.0,537.0,499.0,454.0,436.0,33594,31995,30559,29193,27715,27483,27344,26866,26613,26332,25856,24408,23435,22927,21921,20676,19324,18509,17325,16116,15096,14454,0.9852666680221381,294.62006591845625,203.6571720549823,148.82377079852427,69.16395842104407,-12.177860129947021,-80.80371200919501,-123.99763054495702
B000002338,3963393568,서울,서울특별시교육청,서울인헌초등학교,1980-04-02,서울특별시 관악구 봉천동 212-3,서울특별시 관악구 낙성대로 23,37.47675499,126.9598639,서울특별시 관악구,1896.0,1819.0,1770.0,1663.0,1519.0,1412.0,1392.0,1302.0,1254.0,1184.0,1127.0,1050.0,971.0,905.0,828.0,42701,40010,37847,35987,33878,33229,32889,32017,31089,30570,29908,28345,27110,26234,25057,23259,21245,19350,17184,14931,12985,11543,0.9871048993552629,728.5242213983508,594.767381780159,468.9137516528135,325.0620562143806,175.43238408936259,46.19166418022576,-49.57663906179641
B000002347,3964193940,서울,서울특별시교육청,서울행당초등학교,1962-10-26,서울특별시 성동구 행당동 320-60,서울특별시 성동구 고산자로8길 6,37.55701913,127.0348734,서울특별시 성동구,862.0,793.0,806.0,794.0,799.0,800.0,751.0,716.0,657.0,649.0,724.0,678.0,699.0,726.0,720.0,26980,25979,25168,24025,22599,22055,21510,20469,19670,19078,18454,17530,16812,16742,16387,16073,15584,14937,14228,13308,12467,11488,0.8142441474372507,675.3938682394839,668.3450729095034,659.0187527080772,648.7987202153241,635.5371829891848,623.4144081987682,609.3024028244308
B000002248,3984828174,서울,서울특별시교육청,서울등현초등학교,1995-10-21,서울특별시 강서구 등촌동 702-5,서울특별시 강서구 화곡로65길 124,37.56145118,126.8475984,서울특별시 강서구,1109.0,1057.0,986.0,918.0,802.0,761.0,754.0,698.0,697.0,689.0,681.0,631.0,587.0,567.0,532.0,39472,37711,36486,35321,33780,33876,34409,34469,34501,34886,35162,34291,33736,33808,33544,32591,30976,29593,27514,24708,22117,19952,0.8751560414872674,537.1197037983975,386.50035333282676,257.5179621911029,63.62469307783931,-198.07059943385775,-439.71439946871396,-641.6282655727141
B000002040,3985084056,서울,서울특별시교육청,서울신계초등학교,1982-10-21,서울특별시 노원구 월계동 602,서울특별시 노원구 초안산로 29,37.62979163,127.052769,서울특별시 노원구,745.0,662.0,597.0,539.0,487.0,476.0,436.0,407.0,395.0,399.0,392.0,333.0,290.0,277.0,239.0,47223,46546,45758,43601,40458,38546,37234,35396,34029,33359,32788,31224,30218,29502,28380,26811,24366,22302,19839,17602,15672,14269,0.9740164301840153,225.36387255412427,172.41930445562474,127.72499420805701,74.39065014809609,25.950159826483173,-15.842484930205671,-46.22335570410951
B000001955,4009205698,서울,서울특별시교육청,서울고원초등학교,2004-05-01,서울특별시 구로구 고척동 66-26,서울특별시 구로구 경인로46길 13,37.49761122,126.8657993,서울특별시 구로구,1034.0,974.0,896.0,836.0,806.0,820.0,770.0,745.0,766.0,730.0,732.0,649.0,636.0,615.0,596.0,31972,30873,30358,29474,28301,28073,28242,28206,28324,28559,28796,28250,27646,27343,26309,24815,22537,20529,18519,16491,14812,13610,0.9246698245515745,454.51929414391975,268.10768205007093,103.79051037120826,-60.69032382924661,-226.6441207240341,-364.0388076009315,-462.39998307801943
B000002229,4046266317,서울,서울특별시교육청,서울발산초등학교,1979-10-18,서울특별시 강서구 내발산동 408,서울특별시 강서구 강서로45길 113,37.55026244,126.8309944,서울특별시 강서구,1635.0,1539.0,1444.0,1344.0,1283.0,1230.0,1223.0,1229.0,1195.0,1199.0,1235.0,1210.0,1157.0,1106.0,1032.0,39472,37711,36486,35321,33780,33876,34409,34469,34501,34886,35162,34291,33736,33808,33544,32591,30976,29593,27514,24708,22117,19952,0.9333235572775275,1052.2657684581457,907.6139314914246,783.7418011354027,597.530550947283,346.2035821989118,114.13366914580047,-79.78040332042315
B000001880,4052946627,서울,서울특별시교육청,금성초등학교,1965-06-26,서울특별시 중랑구 신내동 651,서울특별시 중랑구 신내로21길 55,37.61531513,127.0898585,서울특별시 중랑구,725.0,693.0,677.0,660.0,621.0,601.0,574.0,578.0,608.0,597.0,598.0,600.0,617.0,632.0,654.0,33477,30319,28086,25826,23962,23245,22742,22342,21880,21781,21767,21150,20727,20600,20115,19409,18196,17175,15760,14217,12992,12010,0.8056812390939327,588.6049266245598,577.6159253676652,568.3663208472288,555.5473292738523,541.5687398761702,530.4710263232471,521.5747367649037
B000002291,4065568029,서울,서울특별시교육청,서울대곡초등학교,1982-04-02,서울특별시 강남구 대치동 510,서울특별시 강남구 남부순환로 3022,37.49471064,127.0650265,서울특별시 강남구,1440.0,1405.0,1297.0,1159.0,1070.0,1068.0,1108.0,1082.0,1103.0,1161.0,1226.0,1290.0,1221.0,1209.0,1175.0,33915,32315,30318,28225,26345,26143,26343,26327,26975,27838,28367,28025,28093,28300,27586,26281,24318,22516,20218,17827,15701,14541,0.9490823768845427,1099.9004418820334,1003.6249244456731,915.2456669722542,802.5400434018234,685.2732261882028,581.0033586030261,524.1110507954978
B000001900,4079576134,서울,서울특별시교육청,서울상신초등학교,1982-11-11,서울특별시 은평구 신사동 238-2,서울특별시 은평구 가좌로 361,37.59755372,126.9046049,서울특별시 은평구,1025.0,950.0,881.0,821.0,781.0,753.0,701.0,682.0,661.0,648.0,655.0,629.0,610.0,607.0,611.0,35119,32895,31142,29512,27757,27166,26386,25287,24624,24715,25133,24884,25113,25179,24606,23218,21267,19517,17576,15782,14332,13150,0.9845547364164883,576.5752221934905,501.1965792580885,433.58375243238186,358.5914685074124,289.2786620358024,233.2566055230741,187.5889704899397
B000002383,4100969433,서울,서울특별시교육청,서울용곡초등학교,1978-05-04,서울특별시 광진구 중곡동 176-1,서울특별시 광진구 용마산로22길 82,37.56710862,127.088453,서울특별시 광진구,1273.0,1129.0,964.0,843.0,732.0,675.0,645.0,600.0,549.0,526.0,524.0,473.0,462.0,438.0,437.0,33265,31071,28661,26257,24091,23025,22303,21322,20780,20567,20320,19596,19128,18821,18222,17385,16263,15230,13751,12284,10795,9679,0.9983203491071242,362.3669230721307,299.7696432616656,242.13774482654037,159.62314871274555,77.77804222259203,-5.294461910904033,-67.55699690954839
B000002057,4144965708,서울,서울특별시교육청,서울상곡초등학교,1989-05-03,서울특별시 노원구 상계동 678,서울특별시 노원구 노원로38길 34,37.66290401,127.0620747,서울특별시 노원구,928.0,864.0,804.0,747.0,686.0,651.0,623.0,578.0,546.0,476.0,455.0,440.0,533.0,523.0,527.0,47223,46546,45758,43601,40458,38546,37234,35396,34029,33359,32788,31224,30218,29502,28380,26811,24366,22302,19839,17602,15672,14269,0.9392240270045302,401.3241190408495,347.2929222770945,301.6813107759124,247.25233833046104,197.81766055519728,155.16726801775468,124.16286349442208
B000002010,4206576049,서울,서울특별시교육청,서울영신초등학교,1967-11-02,서울특별시 영등포구 신길동 121,서울특별시 영등포구 도신로60길 23,37.51017196,126.918192,서울특별시 영등포구,1423.0,1345.0,1329.0,1215.0,1129.0,1111.0,1076.0,1074.0,989.0,1008.0,999.0,949.0,868.0,845.0,886.0,33594,31995,30559,29193,27715,27483,27344,26866,26613,26332,25856,24408,23435,22927,21921,20676,19324,18509,17325,16116,15096,14454,0.9796814809004828,741.1354545828065,668.9784012632708,625.4813609855923,562.290568729431,497.7655114340771,443.32749783501924,409.0635716285534
B000001868,4212196886,서울,서울특별시교육청,서울중목초등학교,1997-11-04,서울특별시 중랑구 면목동 180-5,서울특별시 중랑구 동일로 665,37.59008735,127.079336,서울특별시 중랑구,1158.0,989.0,871.0,763.0,688.0,616.0,560.0,509.0,474.0,442.0,406.0,379.0,380.0,405.0,386.0,33477,30319,28086,25826,23962,23245,22742,22342,21880,21781,21767,21150,20727,20600,20115,19409,18196,17175,15760,14217,12992,12010,0.986435799163365,326.3492432943742,251.4342633550932,188.37721923472577,100.9867026526299,5.69089552459161,-69.96520540337133,-130.61360631052196
B000002203,4236645221,서울,서울특별시교육청,서울신원초등학교,1981-10-12,서울특별시 양천구 신월동 202-1,서울특별시 양천구 남부순환로58길 32,37.529503,126.829855,서울특별시 양천구,753.0,689.0,627.0,595.0,553.0,533.0,524.0,498.0,471.0,464.0,480.0,462.0,439.0,419.0,415.0,31802,30036,28522,26944,25708,25342,25065,24469,23991,23794,23543,22604,22021,21874,21530,20679,19197,17872,16220,14521,12869,11442,0.9940838242553013,382.48880483831977,334.2084906652784,291.04289263607484,237.2243507913621,181.8746518844814,128.05611003976873,81.56757540756229
B000001994,4256174385,서울,서울특별시교육청,서울여의도초등학교,1971-11-01,서울특별시 영등포구 여의도동 40-3,서울특별시 영등포구 여의대방로 439,37.52320482,126.9367944,서울특별시 영등포구,1248.0,1217.0,1162.0,1114.0,1057.0,1033.0,1049.0,1075.0,1088.0,1074.0,1074.0,1088.0,1087.0,1054.0,956.0,33594,31995,30559,29193,27715,27483,27344,26866,26613,26332,25856,24408,23435,22927,21921,20676,19324,18509,17325,16116,15096,14454,0.8437516882771808,972.7770550215084,947.6739517846659,932.5415337831669,910.5577510668786,888.1097837493176,869.1710520173801,857.25079145669
B000001977,4263074636,서울,서울특별시교육청,서울문교초등학교,1993-05-06,서울특별시 금천구 독산동 산202-1,서울특별시 금천구 독산로54길 102,37.46672027,126.9088159,서울특별시 금천구,777.0,669.0,599.0,534.0,492.0,437.0,435.0,396.0,363.0,342.0,309.0,284.0,272.0,263.0,256.0,20681,19001,17593,16263,15118,14513,14122,13558,12990,12687,12403,11825,11543,11450,11043,10614,9851,9266,8538,7665,7074,6539,0.997789673796451,227.24476696862445,185.7955470685868,154.01600101154617,114.46812147389556,67.04326043492722,34.93777031576309,5.874424776418209
B000001872,4264678597,서울,서울특별시교육청,서울신묵초등학교,1985-05-07,서울특별시 중랑구 묵동 246-12,서울특별시 중랑구 동일로149길 46,37.60652285,127.0758358,서울특별시 중랑구,815.0,724.0,702.0,660.0,599.0,530.0,525.0,500.0,464.0,462.0,447.0,409.0,394.0,374.0,356.0,33477,30319,28086,25826,23962,23245,22742,22342,21880,21781,21767,21150,20727,20600,20115,19409,18196,17175,15760,14217,12992,12010,0.9638309593852734,376.88384223265666,335.0309104316757,299.80268011939086,250.9800102938442,197.74087280916677,155.47389716514232,121.59130934274879
